subid,attribution_technical,attribution_survey,convert_TF,Tier,revenue,,
29729423,facebook,facebook,TRUE,7,36.1495,,
29729442,facebook,facebook,FALSE,5,#REF!,,
29729461,facebook,facebook,TRUE,4,18.0931,,
29729596,facebook,facebook,FALSE,8,#REF!,,
29729843,facebook,facebook,TRUE,2,36.1495,,
29730003,facebook,facebook,TRUE,6,18.3867,,
29730170,bing,pinterest,FALSE,6,#REF!,,
29730426,search,facebook,TRUE,6,18.0931,,
29730506,facebook,facebook,TRUE,4,#REF!,,
29730747,facebook,facebook,FALSE,1,#REF!,,
29730832,facebook,facebook,FALSE,1,#REF!,,
29730971,facebook,facebook,FALSE,2,#REF!,,
29731054,facebook,tv,FALSE,5,#REF!,,
29731106,search,tv,TRUE,7,18.3867,,
29731265,facebook,facebook,TRUE,6,18.1665,,
29731269,search,other,TRUE,6,18.0931,,
29731286,facebook,facebook,FALSE,8,#REF!,,
29731321,facebook,facebook,TRUE,5,18.3867,,
29731503,facebook,facebook,TRUE,4,36.1495,,
29731674,facebook,facebook,TRUE,8,#REF!,,
29731694,facebook,facebook,TRUE,8,#REF!,,
29731762,facebook,facebook,TRUE,8,18.1665,,
29731854,facebook,facebook,FALSE,1,#REF!,,
29731962,facebook,facebook,TRUE,4,36.1495,,
29732093,facebook,facebook,FALSE,8,#REF!,,
29732154,facebook,facebook,TRUE,2,36.1495,,
29732178,facebook,facebook,TRUE,8,18.3867,,
29732196,facebook,facebook,FALSE,5,#REF!,,
29732243,facebook,facebook,TRUE,3,18.3867,,
29732268,facebook,facebook,FALSE,4,#REF!,,
29732290,facebook,facebook,TRUE,8,18.0931,,
29732485,search,other,TRUE,8,18.3867,,
29732565,facebook,facebook,FALSE,1,#REF!,,
29732633,search,referral,TRUE,5,36.1495,,
29732683,facebook,social_organic,TRUE,1,18.0931,,
29732721,facebook,facebook,TRUE,4,18.0931,,
29732733,facebook,affiliate,TRUE,5,18.3867,,
29732992,search,pinterest,TRUE,4,36.1495,,
29733022,facebook,facebook,TRUE,4,36.1495,,
29733087,facebook,facebook,FALSE,1,#REF!,,
29733148,facebook,facebook,FALSE,1,#REF!,,
29733550,facebook,referral,TRUE,4,36.1495,,
29733555,facebook,facebook,TRUE,4,36.1495,,
29733798,search,facebook,TRUE,6,#REF!,,
29733831,search,facebook,TRUE,4,36.1495,,
29733981,facebook,facebook,TRUE,8,18.1665,,
29733992,facebook,facebook,FALSE,5,#REF!,,
29734056,facebook,facebook,FALSE,7,#REF!,,
29734133,facebook,facebook,FALSE,8,#REF!,,
29734162,facebook,facebook,TRUE,3,18.3867,,
29734192,search,facebook,FALSE,3,#REF!,,
29734200,facebook,facebook,TRUE,7,18.0931,,
29734209,search,public_radio,TRUE,4,36.1495,,
29734418,facebook,facebook,FALSE,5,#REF!,,
29734577,facebook,facebook,FALSE,7,#REF!,,
29734706,facebook,public_radio,TRUE,8,18.717,,
29734747,facebook,facebook,TRUE,6,18.0931,,
29734976,search,search,TRUE,6,18.0564,,
29735440,facebook,facebook,TRUE,8,#REF!,,
29735539,facebook,public_radio,TRUE,7,36.1495,,
29735921,facebook,search,TRUE,7,36.1495,,
29736092,facebook,facebook,TRUE,8,18.0931,,
29736241,search,search,FALSE,7,#REF!,,
29736296,facebook,facebook,FALSE,6,#REF!,,
29736570,facebook,facebook,TRUE,2,#REF!,,
29736712,facebook,facebook,TRUE,1,36.1495,,
29736841,facebook,social_organic,TRUE,6,18.1665,,
29736960,facebook,facebook,FALSE,2,#REF!,,
29737156,search,public_radio,FALSE,5,#REF!,,
29737240,search,tv,FALSE,6,#REF!,,
29737299,facebook,social_organic,FALSE,7,#REF!,,
29737322,facebook,facebook,FALSE,1,#REF!,,
29737540,facebook,tv,FALSE,7,#REF!,,
29737571,display,tv,FALSE,7,#REF!,,
29737649,facebook,facebook,TRUE,4,36.1495,,
29737694,facebook,facebook,TRUE,8,18.0931,,
29737863,facebook,podcast,TRUE,8,18.3867,,
29737892,search,tv,TRUE,5,36.1495,,
29737917,facebook,referral,TRUE,1,54.2059,,
29738034,facebook,ott,TRUE,8,40.2599,,
29738143,search,tv,TRUE,8,18.3867,,
29738147,facebook,facebook,FALSE,2,#REF!,,
29738269,facebook,facebook,FALSE,2,#REF!,,
29738304,facebook,facebook,FALSE,4,#REF!,,
29738312,search,facebook,TRUE,2,#REF!,,
29738358,facebook,facebook,TRUE,5,18.1665,,
29738435,facebook,facebook,FALSE,1,#REF!,,
29738441,facebook,facebook,TRUE,2,#REF!,,
29738759,facebook,facebook,FALSE,1,#REF!,,
29738825,facebook,tv,FALSE,1,#REF!,,
29738891,facebook,facebook,TRUE,8,18.0931,,
29738928,search,referral,TRUE,8,18.717,,
29738974,facebook,facebook,TRUE,2,36.1495,,
29739005,facebook,facebook,FALSE,5,#REF!,,
29739390,facebook,facebook,TRUE,7,36.1495,,
29739649,facebook,facebook,FALSE,7,#REF!,,
29739730,facebook,social_organic,FALSE,1,#REF!,,
29739776,facebook,social_organic,TRUE,3,18.0931,,
29739801,facebook,facebook,TRUE,7,36.1495,,
29739849,search,search,TRUE,8,18.3867,,
29739945,facebook,public_radio,TRUE,7,36.1495,,
29740032,facebook,tv,TRUE,6,18.0931,,
29740092,facebook,facebook,TRUE,2,36.1495,,
29740199,facebook,facebook,FALSE,2,#REF!,,
29740252,display,tv,TRUE,7,18.0931,,
29740266,search,facebook,TRUE,5,#REF!,,
29740361,facebook,facebook,TRUE,8,18.0931,,
29740368,search,public_radio,TRUE,3,36.1495,,
29740436,facebook,facebook,FALSE,7,#REF!,,
29740601,facebook,facebook,TRUE,8,#REF!,,
29740646,facebook,facebook,TRUE,4,36.1495,,
29740653,facebook,facebook,FALSE,3,#REF!,,
29740667,facebook,referral,TRUE,3,18.1665,,
29740684,search,facebook,TRUE,6,18.3867,,
29740717,facebook,facebook,TRUE,1,36.1495,,
29740843,facebook,facebook,TRUE,4,36.1495,,
29740943,facebook,facebook,TRUE,1,18.0931,,
29741026,facebook,facebook,TRUE,7,#REF!,,
29741046,search,tv,FALSE,6,#REF!,,
29741067,search,search,FALSE,5,#REF!,,
29741082,search,search,TRUE,5,18.0931,,
29741232,facebook,facebook,TRUE,8,40.2599,,
29741417,facebook,facebook,TRUE,6,18.3867,,
29741591,facebook,facebook,TRUE,4,18.0931,,
29741706,facebook,tv,FALSE,7,#REF!,,
29741814,facebook,facebook,FALSE,1,#REF!,,
29741908,facebook,facebook,FALSE,1,#REF!,,
29741995,facebook,facebook,TRUE,2,36.1495,,
29742110,facebook,tv,FALSE,6,#REF!,,
29742120,facebook,facebook,FALSE,1,#REF!,,
29742218,facebook,facebook,TRUE,5,18.0931,,
29742470,facebook,other,TRUE,3,18.0931,,
29742676,facebook,facebook,FALSE,8,#REF!,,
29742767,search,search,TRUE,7,18.0931,,
29743110,search,youtube,TRUE,8,18.1665,,
29743137,facebook,facebook,FALSE,3,#REF!,,
29743163,search,search,TRUE,3,18.0931,,
29743174,search,facebook,FALSE,5,#REF!,,
29743301,facebook,facebook,TRUE,3,#REF!,,
29743324,facebook,facebook,TRUE,6,18.0931,,
29743330,facebook,referral,TRUE,5,#REF!,,
29743444,facebook,facebook,FALSE,4,#REF!,,
29743506,facebook,facebook,FALSE,7,#REF!,,
29743530,facebook,other,TRUE,7,36.1495,,
29743664,facebook,tv,FALSE,4,#REF!,,
29743833,display,facebook,TRUE,3,36.1495,,
29744017,facebook,facebook,TRUE,6,18.3867,,
29744041,facebook,facebook,TRUE,7,#REF!,,
29744316,facebook,facebook,FALSE,4,#REF!,,
29744574,search,other,TRUE,6,18.0931,,
29744764,facebook,facebook,FALSE,1,#REF!,,
29744879,facebook,facebook,FALSE,8,#REF!,,
29745166,facebook,facebook,TRUE,8,#REF!,,
29745294,search,facebook,TRUE,6,18.0931,,
29745631,display,facebook,TRUE,8,18.0931,,
29745681,facebook,facebook,FALSE,1,#REF!,,
29745756,facebook,facebook,TRUE,8,18.0931,,
29745902,search,search,TRUE,4,36.1495,,
29745927,facebook,facebook,TRUE,5,18.1665,,
29746031,facebook,facebook,TRUE,8,#REF!,,
29746186,facebook,facebook,TRUE,8,18.1665,,
29746277,facebook,facebook,FALSE,1,#REF!,,
29746437,facebook,other,FALSE,6,#REF!,,
29746658,facebook,facebook,FALSE,1,#REF!,,
29747016,facebook,facebook,TRUE,7,36.1495,,
29747110,search,tv,FALSE,6,#REF!,,
29747148,search,facebook,TRUE,7,18.1665,,
29747265,search,facebook,TRUE,6,18.3867,,
29747350,bing,facebook,TRUE,8,18.0931,,
29747409,facebook,facebook,FALSE,5,#REF!,,
29747434,display,search,TRUE,8,18.0931,,
29747562,facebook,tv,TRUE,3,#REF!,,
29747972,facebook,facebook,FALSE,1,#REF!,,
29747986,facebook,sirius xm,TRUE,7,36.1495,,
29748000,facebook,tv,FALSE,8,#REF!,,
29748255,facebook,social_organic,FALSE,1,#REF!,,
29748313,search,search,FALSE,6,#REF!,,
29748333,facebook,facebook,TRUE,6,18.0931,,
29748480,search,search,TRUE,5,18.0931,,
29748484,search,facebook,TRUE,5,#REF!,,
29748976,facebook,facebook,FALSE,1,#REF!,,
29749072,facebook,facebook,FALSE,8,#REF!,,
29749127,search,facebook,FALSE,5,#REF!,,
29749199,facebook,facebook,FALSE,1,#REF!,,
29749355,search,tv,FALSE,8,#REF!,,
29749571,search,facebook,FALSE,6,#REF!,,
29749588,facebook,facebook,TRUE,4,18.0931,,
29749711,facebook,facebook,TRUE,4,36.1495,,
29749746,facebook,facebook,FALSE,1,#REF!,,
29749763,facebook,facebook,FALSE,1,#REF!,,
29749780,facebook,facebook,TRUE,4,18.0931,,
29750022,facebook,search,TRUE,7,36.1495,,
29750084,facebook,facebook,FALSE,6,#REF!,,
29750301,facebook,facebook,TRUE,4,36.1495,,
29750508,search,facebook,FALSE,3,#REF!,,
29750521,search,tv,FALSE,1,#REF!,,
29750695,facebook,facebook,FALSE,8,#REF!,,
29750898,facebook,facebook,TRUE,3,#REF!,,
29750900,display,tv,FALSE,4,#REF!,,
29751268,search,other,TRUE,6,18.0931,,
29751288,search,facebook,FALSE,2,#REF!,,
29751381,facebook,facebook,TRUE,8,#REF!,,
29751482,facebook,facebook,TRUE,8,#REF!,,
29752011,display,facebook,FALSE,8,#REF!,,
29752012,facebook,tv,TRUE,6,18.0564,,
29752087,facebook,facebook,TRUE,7,#REF!,,
29752499,facebook,facebook,FALSE,7,#REF!,,
29752530,display,facebook,FALSE,4,#REF!,,
29752571,facebook,referral,TRUE,5,18.0931,,
29752919,search,referral,TRUE,1,36.1495,,
29752974,facebook,tv,FALSE,2,#REF!,,
29753286,facebook,facebook,TRUE,8,#REF!,,
29753382,facebook,referral,TRUE,6,18.0564,,
29753691,facebook,facebook,TRUE,7,36.1495,,
29753776,search,tv,TRUE,8,#REF!,,
29754149,facebook,facebook,TRUE,8,36.1495,,
29754157,facebook,facebook,TRUE,3,18.1665,,
29754272,facebook,facebook,FALSE,6,#REF!,,
29754302,search,search,TRUE,4,36.1495,,
29754561,search,facebook,FALSE,7,#REF!,,
29754753,facebook,facebook,FALSE,7,#REF!,,
29754994,facebook,public_radio,TRUE,3,18.3867,,
29755087,facebook,facebook,TRUE,6,18.3867,,
29755152,search,search,FALSE,5,#REF!,,
29755385,facebook,facebook,TRUE,6,#REF!,,
29755419,facebook,facebook,FALSE,7,#REF!,,
29755521,facebook,tv,TRUE,4,18.0931,,
29755535,search,facebook,TRUE,3,#REF!,,
29755556,facebook,facebook,TRUE,7,18.0931,,
29755650,facebook,facebook,FALSE,7,#REF!,,
29755668,facebook,facebook,FALSE,8,#REF!,,
29755700,facebook,facebook,FALSE,1,#REF!,,
29755722,facebook,facebook,FALSE,2,#REF!,,
29755753,facebook,facebook,TRUE,6,18.3867,,
29755789,facebook,social_organic,TRUE,5,18.3867,,
29756033,facebook,facebook,TRUE,3,18.0931,,
29756109,facebook,tv,TRUE,4,18.0931,,
29756221,facebook,facebook,TRUE,2,#REF!,,
29756256,facebook,facebook,TRUE,2,18.0931,,
29756264,search,social_organic,TRUE,5,18.0931,,
29756297,facebook,facebook,TRUE,6,18.3867,,
29756417,facebook,facebook,TRUE,6,#REF!,,
29756529,facebook,facebook,FALSE,2,#REF!,,
29756538,facebook,facebook,FALSE,4,#REF!,,
29756799,facebook,other,TRUE,8,18.3867,,
29756826,search,facebook,TRUE,6,18.0931,,
29756827,facebook,facebook,TRUE,5,18.3867,,
29756831,facebook,facebook,FALSE,4,#REF!,,
29756923,facebook,facebook,FALSE,3,#REF!,,
29757141,search,tv,TRUE,7,18.0931,,
29757200,facebook,facebook,TRUE,8,18.3867,,
29757230,facebook,facebook,TRUE,6,18.3867,,
29757295,facebook,facebook,FALSE,7,#REF!,,
29757345,facebook,facebook,TRUE,8,18.0931,,
29757412,facebook,facebook,TRUE,7,#REF!,,
29757432,search,tv,FALSE,8,#REF!,,
29757635,search,youtube,TRUE,5,18.0931,,
29757730,facebook,facebook,TRUE,8,#REF!,,
29757741,facebook,facebook,FALSE,4,#REF!,,
29757868,facebook,facebook,TRUE,6,18.1665,,
29757981,facebook,facebook,FALSE,1,#REF!,,
29758135,facebook,facebook,FALSE,4,#REF!,,
29758187,search,tv,TRUE,7,18.717,,
29758447,facebook,facebook,FALSE,5,#REF!,,
29758563,facebook,facebook,TRUE,6,18.0931,,
29758598,facebook,pinterest,TRUE,5,18.0931,,
29758618,search,referral,TRUE,7,18.0931,,
29758723,facebook,facebook,TRUE,4,36.1495,,
29758752,display,facebook,FALSE,3,#REF!,,
29758756,facebook,facebook,FALSE,5,#REF!,,
29758766,search,facebook,FALSE,8,#REF!,,
29758787,facebook,facebook,TRUE,5,18.717,,
29758789,facebook,facebook,FALSE,2,#REF!,,
29758806,facebook,facebook,TRUE,3,18.0931,,
29758934,facebook,facebook,TRUE,5,18.0931,,
29759531,facebook,tv,FALSE,5,#REF!,,
29759577,facebook,facebook,FALSE,7,#REF!,,
29759703,facebook,facebook,TRUE,4,36.1495,,
29759873,facebook,facebook,TRUE,2,#REF!,,
29760122,facebook,facebook,TRUE,5,18.0931,,
29760133,search,facebook,TRUE,6,#REF!,,
29760315,search,tv,FALSE,3,#REF!,,
29760417,facebook,facebook,TRUE,5,18.3867,,
29760780,facebook,tv,FALSE,5,#REF!,,
29760846,facebook,youtube,TRUE,8,36.1495,,
29760872,search,search,TRUE,6,18.0931,,
29760962,facebook,facebook,FALSE,4,#REF!,,
29761071,search,tv,FALSE,8,#REF!,,
29761105,facebook,facebook,TRUE,8,36.1495,,
29761106,facebook,facebook,TRUE,7,#REF!,,
29761141,facebook,facebook,FALSE,2,#REF!,,
29761331,search,search,TRUE,1,54.2059,,
29761365,facebook,facebook,TRUE,7,36.1495,,
29761636,facebook,facebook,TRUE,6,18.717,,
29761722,bing,tv,FALSE,7,#REF!,,
29761802,search,youtube,TRUE,8,18.3867,,
29761899,search,facebook,TRUE,5,#REF!,,
29761925,facebook,facebook,FALSE,5,#REF!,,
29762155,facebook,facebook,FALSE,5,#REF!,,
29762172,facebook,facebook,TRUE,1,54.2059,,
29762314,facebook,facebook,TRUE,8,18.0931,,
29762771,facebook,facebook,TRUE,7,36.1495,,
29762777,facebook,facebook,TRUE,3,#REF!,,
29762870,facebook,referral,TRUE,6,#REF!,,
29762924,facebook,facebook,TRUE,2,#REF!,,
29762936,facebook,facebook,TRUE,8,#REF!,,
29762941,bing,tv,FALSE,6,#REF!,,
29762956,search,search,TRUE,4,36.1495,,
29763198,facebook,facebook,FALSE,1,#REF!,,
29763203,facebook,tv,FALSE,2,#REF!,,
29763356,search,amfm_radio,TRUE,8,18.1665,,
29763370,facebook,facebook,FALSE,4,#REF!,,
29763517,facebook,facebook,TRUE,6,18.3867,,
29763655,facebook,facebook,TRUE,7,36.1128,,
29763707,facebook,referral,TRUE,6,18.3867,,
29763831,facebook,facebook,TRUE,8,#REF!,,
29763903,facebook,facebook,FALSE,1,#REF!,,
29764116,facebook,facebook,FALSE,4,#REF!,,
29764118,facebook,facebook,TRUE,7,18.0931,,
29764180,search,search,TRUE,7,18.0931,,
29764222,facebook,facebook,FALSE,7,#REF!,,
29764251,facebook,facebook,FALSE,4,#REF!,,
29764764,facebook,facebook,FALSE,6,#REF!,,
29764854,facebook,search,TRUE,5,18.1665,,
29764915,facebook,facebook,FALSE,1,#REF!,,
29764951,facebook,facebook,FALSE,1,#REF!,,
29764991,facebook,facebook,TRUE,4,36.1495,,
29765012,facebook,facebook,FALSE,4,#REF!,,
29765232,search,podcast,TRUE,7,18.0931,,
29765352,search,tv,TRUE,8,#REF!,,
29765506,facebook,facebook,FALSE,3,#REF!,,
29765507,search,pinterest,TRUE,7,18.0931,,
29765512,facebook,social_organic,TRUE,5,18.717,,
29765593,facebook,facebook,TRUE,1,36.1495,,
29765653,facebook,tv,FALSE,3,#REF!,,
29765703,facebook,facebook,TRUE,7,#REF!,,
29765786,facebook,facebook,TRUE,5,18.3867,,
29765852,facebook,tv,FALSE,5,#REF!,,
29765853,search,facebook,TRUE,7,#REF!,,
29765985,facebook,facebook,FALSE,6,#REF!,,
29766151,search,facebook,TRUE,3,#REF!,,
29766177,facebook,tv,TRUE,3,18.3867,,
29766252,facebook,facebook,FALSE,1,#REF!,,
29766303,facebook,facebook,FALSE,4,#REF!,,
29766509,facebook,facebook,FALSE,8,#REF!,,
29766514,facebook,facebook,TRUE,6,18.0564,,
29766527,search,tv,TRUE,7,18.0931,,
29766559,display,facebook,TRUE,7,18.3867,,
29766577,search,other,TRUE,7,18.3867,,
29766676,facebook,facebook,FALSE,4,#REF!,,
29766711,facebook,facebook,FALSE,7,#REF!,,
29766781,search,other,TRUE,8,18.3867,,
29766960,facebook,facebook,FALSE,8,#REF!,,
29767148,facebook,facebook,TRUE,6,18.0931,,
29767333,facebook,facebook,TRUE,7,#REF!,,
29767352,facebook,facebook,TRUE,7,36.1495,,
29767665,facebook,facebook,TRUE,2,#REF!,,
29767790,facebook,facebook,TRUE,4,36.1495,,
29768038,facebook,facebook,FALSE,4,#REF!,,
29768179,search,search,TRUE,4,36.1495,,
29768211,facebook,other,FALSE,6,#REF!,,
29768231,facebook,facebook,FALSE,1,#REF!,,
29768633,facebook,facebook,FALSE,1,#REF!,,
29768699,facebook,facebook,TRUE,6,#REF!,,
29768958,facebook,facebook,TRUE,3,18.3867,,
29768996,facebook,tv,FALSE,1,#REF!,,
29769125,facebook,search,TRUE,8,18.717,,
29769210,search,pinterest,FALSE,8,#REF!,,
29769356,facebook,facebook,FALSE,3,#REF!,,
29769364,facebook,affiliate,FALSE,5,#REF!,,
29769435,facebook,public_radio,TRUE,6,18.3867,,
29769505,facebook,facebook,TRUE,4,36.1495,,
29769869,facebook,,FALSE,6,#REF!,,
29770044,search,tv,TRUE,6,#REF!,,
29770078,facebook,facebook,TRUE,7,36.1495,,
29770240,search,referral,TRUE,7,18.1665,,
29770404,facebook,social_organic,FALSE,1,#REF!,,
29770411,facebook,facebook,FALSE,3,#REF!,,
29770455,facebook,facebook,FALSE,7,#REF!,,
29770473,facebook,facebook,TRUE,8,#REF!,,
29770552,facebook,facebook,FALSE,1,#REF!,,
29770654,facebook,facebook,FALSE,2,#REF!,,
29770901,facebook,facebook,TRUE,1,36.1495,,
29771018,display,search,TRUE,8,18.717,,
29771297,facebook,facebook,TRUE,8,18.0931,,
29771332,facebook,facebook,TRUE,8,18.0931,,
29771453,facebook,facebook,FALSE,1,#REF!,,
29771467,facebook,facebook,TRUE,7,#REF!,,
29771530,search,referral,TRUE,6,18.3867,,
29771606,search,tv,FALSE,2,#REF!,,
29771862,search,facebook,FALSE,6,#REF!,,
29771907,search,other,TRUE,3,36.1495,,
29772038,search,facebook,TRUE,5,#REF!,,
29772154,facebook,facebook,FALSE,8,#REF!,,
29772201,facebook,facebook,TRUE,1,18.0931,,
29772235,facebook,facebook,FALSE,4,#REF!,,
29772236,facebook,pinterest,TRUE,8,18.3867,,
29772248,facebook,facebook,TRUE,7,18.0931,,
29772289,facebook,facebook,FALSE,2,#REF!,,
29772411,search,search,FALSE,5,#REF!,,
29772614,facebook,facebook,FALSE,6,#REF!,,
29772688,bing,referral,TRUE,7,18.0931,,
29772689,facebook,facebook,TRUE,2,36.1495,,
29772710,facebook,facebook,TRUE,7,36.1495,,
29772850,search,social_organic,TRUE,6,18.0931,,
29772908,facebook,tv,FALSE,7,#REF!,,
29773002,facebook,facebook,TRUE,5,#REF!,,
29773004,facebook,facebook,TRUE,6,#REF!,,
29773106,search,facebook,TRUE,4,36.1495,,
29773482,search,referral,TRUE,8,18.717,,
29773494,search,tv,TRUE,2,36.1495,,
29773613,search,search,FALSE,8,#REF!,,
29773799,facebook,facebook,TRUE,4,18.0931,,
29773800,facebook,facebook,TRUE,6,18.0931,,
29773831,search,facebook,TRUE,4,#REF!,,
29773873,facebook,referral,TRUE,5,18.0931,,
29773902,search,other,TRUE,6,18.717,,
29773938,facebook,tv,FALSE,3,#REF!,,
29774005,search,pinterest,TRUE,4,36.1495,,
29774384,search,public_radio,TRUE,3,18.0931,,
29774469,facebook,facebook,TRUE,3,#REF!,,
29774569,facebook,facebook,TRUE,5,18.3867,,
29774765,facebook,tv,FALSE,1,#REF!,,
29774816,facebook,facebook,FALSE,1,#REF!,,
29774930,facebook,facebook,FALSE,5,#REF!,,
29775042,facebook,facebook,TRUE,5,18.717,,
29775253,facebook,facebook,FALSE,1,#REF!,,
29775295,search,facebook,FALSE,6,#REF!,,
29775309,search,pinterest,FALSE,6,#REF!,,
29775332,facebook,facebook,FALSE,3,#REF!,,
29775346,facebook,tv,FALSE,7,#REF!,,
29775386,facebook,pinterest,TRUE,7,36.1495,,
29775409,facebook,facebook,TRUE,4,36.1495,,
29775420,facebook,facebook,TRUE,4,36.1495,,
29775455,facebook,facebook,FALSE,6,#REF!,,
29775508,facebook,facebook,TRUE,1,18.0931,,
29775790,facebook,facebook,FALSE,1,#REF!,,
29775922,facebook,facebook,TRUE,8,#REF!,,
29776095,search,other,TRUE,7,18.0931,,
29776101,facebook,facebook,FALSE,5,#REF!,,
29776162,facebook,facebook,TRUE,3,18.0931,,
29776203,facebook,tv,FALSE,4,#REF!,,
29776260,facebook,tv,FALSE,7,#REF!,,
29776320,facebook,facebook,TRUE,4,#REF!,,
29776336,facebook,social_organic,TRUE,3,#REF!,,
29776345,search,facebook,TRUE,7,#REF!,,
29776451,facebook,facebook,FALSE,8,#REF!,,
29776536,facebook,facebook,TRUE,8,18.0931,,
29776624,facebook,facebook,FALSE,4,#REF!,,
29776723,facebook,tv,FALSE,6,#REF!,,
29777016,facebook,other,FALSE,7,#REF!,,
29777052,bing,facebook,TRUE,5,18.0931,,
29777075,facebook,facebook,FALSE,6,#REF!,,
29777438,facebook,facebook,FALSE,4,#REF!,,
29777481,facebook,facebook,TRUE,3,18.0931,,
29777624,facebook,facebook,FALSE,1,#REF!,,
29777640,facebook,facebook,TRUE,4,36.1495,,
29777777,facebook,tv,FALSE,6,#REF!,,
29778147,facebook,pinterest,TRUE,7,36.1495,,
29778210,search,search,TRUE,7,18.0931,,
29778343,facebook,referral,TRUE,3,18.4234,,
29778359,facebook,tv,TRUE,6,#REF!,,
29778407,facebook,tv,FALSE,1,#REF!,,
29778518,facebook,facebook,FALSE,4,#REF!,,
29778571,search,tv,FALSE,8,#REF!,,
29778599,search,sirius xm,TRUE,7,18.3867,,
29778629,facebook,facebook,TRUE,7,#REF!,,
29778707,facebook,facebook,FALSE,5,#REF!,,
29778868,search,tv,FALSE,7,#REF!,,
29778918,facebook,facebook,TRUE,5,18.0931,,
29779091,facebook,public_radio,TRUE,6,18.717,,
29779208,search,pinterest,TRUE,3,36.1495,,
29779448,facebook,tv,TRUE,6,#REF!,,
29779612,facebook,tv,TRUE,5,18.0931,,
29779702,search,facebook_organic,FALSE,7,#REF!,,
29779869,facebook,facebook,FALSE,2,#REF!,,
29780130,facebook,facebook,FALSE,8,#REF!,,
29780144,facebook,facebook,TRUE,4,36.1495,,
29780154,facebook,facebook,FALSE,8,#REF!,,
29780202,facebook,facebook,TRUE,4,18.0931,,
29780212,search,search,TRUE,8,18.0931,,
29780258,search,search,TRUE,7,18.1665,,
29780266,facebook,facebook,TRUE,8,18.3867,,
29780492,facebook,facebook,TRUE,3,18.0931,,
29780495,bing,search,TRUE,6,36.1495,,
29780526,facebook,tv,TRUE,8,#REF!,,
29780540,search,tv,TRUE,6,18.0931,,
29780656,facebook,facebook,FALSE,1,#REF!,,
29780862,facebook,facebook,TRUE,5,#REF!,,
29780881,facebook,facebook,FALSE,3,#REF!,,
29780951,facebook,facebook,TRUE,7,36.1495,,
